Date,Open,High,Low,NFLX_Close(t),Volume,SD20,Upper_Band,Lower_Band,NFLX_Close(t-1),NFLX_Close(t-2),NFLX_Close(t-5),NFLX_Close(t-10),NFLX_Open(t-1),MA5,MA10,MA20,MA50,MA200,MACD,MACD_EMA,EMA10,EMA20,EMA50,EMA100,EMA200,ATR,ADX,CCI,ROC,RSI,William%R,SO%K,STD5,QQQ_Close,QQQ(t-1),QQQ(t-2),QQQ(t-5),QQQ_MA10,QQQ_MA20,QQQ_MA50,SnP_Close,Adj Close,SnP(t-1)),SnP(t-5),ForceIndex1,ForceIndex20,NFLX_Close(t+1),Date_Col,Day,DayofWeek,DayofYear,Week,Is_month_end,Is_month_start,Is_quarter_end,Is_quarter_start,Is_year_end,Is_year_start,Is_leap_year,Year,Month
2018-09-19,373.95,377.61,359.17,366.96,11876841.0,10.752889648353786,380.20977929670767,337.19822070329246,367.65,350.35,369.95,341.18,353.67,363.534,358.71000000000004,358.70400000000006,356.75380000000007,311.30295,2.902407264728197,1.5287577473790404,363.349685990872,363.349685990872,363.349685990872,363.349685990872,363.349685990872,13.260579063536223,18.725983297193444,1333.3333333333333,7.556128729702788,55.35758040638202,-25.490665390138886,74.50933460986111,0.03190802865752911,182.7,182.84,181.34,182.58,182.574,183.4065,181.15580000000003,2907.949951171875,2907.949951171875,2904.31005859375,2888.919921875,-8195020.289999973,343715778.53999996,365.36,2018-09-19,19,2,262,38,0,0,0,0,0,0,0,2018,9
2018-09-20,370.26,370.26,363.17,365.36,6768086.0,10.30029738968672,380.35059477937347,339.14940522062653,366.96,367.65,368.15,346.46,373.95,362.976,360.6,359.75,355.68800000000005,312.20955,3.108060280809582,1.8446182540651486,364.01979066058135,364.01979066058135,364.01979066058135,364.01979066058135,364.01979066058135,12.819823416140776,17.596134878840008,1333.3333333333335,5.455175200600368,54.407388124997624,-29.32024892292961,70.67975107707039,0.031894385820059136,184.72,182.7,182.84,184.53,182.865,183.5895,181.3218,2930.75,2930.75,2907.949951171875,2904.179931640625,-10828937.599999769,141588359.1200001,361.19,2018-09-20,20,3,263,38,0,0,0,0,0,0,0,2018,9
2018-09-21,366.59,372.22,360.74,361.19,11930568.0,9.09053753260904,379.03207506521807,342.66992493478193,365.36,366.96,364.56,348.68,370.26,362.302,361.851,360.851,354.6418,313.09445,2.9011153756788417,2.055917678387887,363.07652710705423,363.07652710705423,363.07652710705423,363.07652710705423,363.07652710705423,12.724121743559294,16.365503067572156,1333.3333333333337,3.587816909487206,51.9067052635831,-39.301101005265686,60.69889899473431,0.03201528989983095,183.71,184.72,182.7,183.99,183.125,183.735,181.4068,2929.669921875,2929.669921875,2930.75,2904.97998046875,-49750468.56000019,262711107.35999978,369.61,2018-09-21,21,4,264,38,0,0,0,0,0,0,0,2018,9
2018-09-24,359.0,373.64,354.33,369.61,9322522.0,9.281825747702854,379.95415149540577,342.8268485045943,361.19,365.36,350.35,348.41,366.59,366.154,363.971,361.39050000000003,354.11800000000005,314.01599999999996,3.377598821793754,2.320253907069061,365.25435140470285,365.25435140470285,365.25435140470285,365.25435140470285,365.25435140470285,13.194541619019345,15.812881922884644,1333.3333333333333,6.084785166901061,56.27664034363329,-19.147917663954033,80.85208233604597,0.02514283943151294,183.89,183.71,184.72,181.34,183.342,183.8055,181.4924,2919.3701171875,2919.3701171875,2929.669921875,2888.800048828125,78495635.24000014,100590012.38000019,369.43,2018-09-24,24,0,267,39,0,0,0,0,0,0,0,2018,9
2018-09-25,370.23,371.34,364.492,369.43,6799816.0,9.431687966367926,380.4963759327358,342.76962406726415,369.61,361.19,367.65,355.93,359.0,366.51,365.32099999999997,361.633,353.49700000000007,314.93715,3.698061934028658,2.5958155124609803,366.64623426980194,366.64623426980194,366.64623426980194,366.64623426980194,366.64623426980194,12.741217217660818,15.299733717103383,1333.3333333333335,3.79288062259433,56.15916244384385,-22.49724972497251,77.5027502750275,0.013144603876211676,184.14,183.89,183.71,182.84,183.44400000000002,183.7955,181.5916,2915.56005859375,2915.56005859375,2919.3701171875,2904.31005859375,-1223966.8800000465,32979107.600000154,377.88,2018-09-25,25,1,268,39,0,0,0,0,0,0,0,2018,9
2018-09-26,373.59,382.0,370.88,377.88,13799728.0,10.007144750268335,382.1167895005367,342.08821049946334,369.43,369.61,366.96,369.95,370.23,368.6940000000001,366.114,362.1025,353.465,315.88385,4.58106794009268,2.9928659979873204,370.39082284653466,370.39082284653466,370.39082284653466,370.39082284653466,370.39082284653466,12.728987416399331,14.660375658182877,1333.3333333333333,2.1435329098526847,60.344237083205996,-10.110429447852773,89.88957055214722,0.016101547525757393,184.27,184.14,183.89,182.7,183.613,183.7785,181.6716,2905.969970703125,2905.969970703125,2915.56005859375,2907.949951171875,116607701.59999985,129579445.91999981,380.71,2018-09-26,26,2,269,39,0,0,0,0,0,0,0,2018,9
2018-09-27,379.87,383.2,376.0,380.71,7326246.0,10.774420682933325,384.28484136586667,341.1871586341333,377.88,369.43,365.36,368.15,373.59,371.764,367.37,362.736,353.57660000000004,316.8563,5.446430845811278,3.4835789675521123,373.83054856435643,373.83054856435643,373.83054856435643,373.83054856435643,373.83054856435643,12.334059743799378,14.176660112977634,1333.3333333333333,3.411652858889041,61.66414586750884,-6.206380857427739,93.79361914257225,0.015034972414058621,185.83,184.27,184.14,184.72,183.743,183.733,181.78959999999998,2914.0,2914.0,2905.969970703125,2930.75,20733276.179999884,92823536.8199997,374.13,2018-09-27,27,3,270,39,0,0,0,0,0,0,0,2018,9
2018-09-28,379.24,380.8,373.73,374.13,7114878.0,10.923268874056257,384.7400377481125,341.0469622518875,380.71,377.88,361.19,364.56,379.87,374.352,368.327,362.8935,353.77459999999996,317.79830000000004,5.537453853473323,3.8943539447363547,373.930365709571,373.930365709571,373.930365709571,373.930365709571,373.930365709571,11.958055476385136,13.477764010373553,1333.3333333333335,2.6250822909809064,56.92031651884364,-23.078939132160635,76.92106086783936,0.01705762050490481,185.79,185.83,184.27,183.71,183.923,183.702,181.9248,2913.97998046875,2913.97998046875,2914.0,2929.669921875,-46815897.23999989,22411865.69999984,381.43,2018-09-28,28,4,271,39,0,0,0,0,0,0,0,2018,9
2018-10-01,375.85,386.11,375.59,381.43,8376560.0,11.648980935785453,386.87896187157094,340.2830381284291,374.13,380.71,369.61,350.35,379.24,376.716,371.435,363.581,354.1822,318.76615000000004,6.127999470832776,4.341083049955639,376.4302438063807,376.4302438063807,376.4302438063807,376.4302438063807,376.4302438063807,11.959622942357628,13.3442135580847,1333.3333333333335,8.871128871128867,60.54660513249288,-12.807881773399025,87.19211822660098,0.016223500632438347,186.17,185.79,185.83,183.89,184.406,183.678,182.0684,2924.590087890625,2924.590087890625,2913.97998046875,2919.3701171875,61148888.0000001,115177700.0,377.14,2018-10-01,1,0,274,40,0,1,0,1,0,0,0,2018,10
2018-10-02,384.38,386.7999,373.83,377.14,8638717.0,12.037126602403548,388.3322532048071,340.18374679519286,381.43,374.13,369.43,367.65,375.85,378.258,372.38399999999996,364.258,354.4717999999999,319.70405000000005,6.178620687045054,4.708590577373522,376.6668292042538,376.6668292042538,376.6668292042538,376.6668292042538,376.6668292042538,12.031785589332083,13.011068476467495,1333.3333333333337,2.5812593499252032,57.48423464028398,-25.946618175176393,74.0533818248236,0.017986724251055516,185.75,186.17,185.79,184.14,184.697,183.673,182.1922,2923.429931640625,2923.429931640625,2924.590087890625,2915.56005859375,-37060095.93000018,116968228.17999968,377.05,2018-10-02,2,1,275,40,0,0,0,0,0,0,0,2018,10
2018-10-03,378.53,380.93,374.881,377.05,5798605.0,11.049325425952588,388.15015085190515,343.9528491480948,377.14,381.43,377.88,366.96,384.38,378.092,373.393,366.0515,354.8664,320.6387,6.140690065136823,4.9950104749261826,376.79455280283594,376.79455280283594,376.79455280283594,376.79455280283594,376.79455280283594,11.604443761522651,12.701719472108662,1333.3333333333333,2.7496184870285676,57.41862153427629,-26.188359356323737,73.81164064367626,0.01467525302982415,185.95,185.75,186.17,184.27,185.022,183.798,182.3052,2925.510009765625,2925.510009765625,2923.429931640625,2905.969970703125,-521874.44999985496,207995961.35000002,363.65,2018-10-03,3,2,276,40,0,0,0,0,0,0,0,2018,10
2018-10-04,375.88,375.92,360.4,363.65,9074350.0,10.070357177597504,387.05171435519503,346.77028564480497,377.05,377.14,380.71,365.36,378.53,374.68,373.22200000000004,366.911,354.88199999999995,321.50485000000003,4.9720470985119505,4.990417799643336,372.41303520189064,372.41303520189064,372.41303520189064,372.41303520189064,372.41303520189064,11.964840635699606,12.72865209225859,1333.3333333333335,-0.4680315305452256,48.53579876456385,-62.18093521604949,37.81906478395051,0.020418563301928306,182.38,185.95,185.75,185.83,184.78799999999998,183.82649999999998,182.2964,2901.610107421875,2901.610107421875,2925.510009765625,2914.0,-121596290.00000031,155988076.49999997,351.35,2018-10-04,4,3,277,40,0,0,0,0,0,0,0,2018,10
2018-10-05,359.77,363.5,343.0,351.35,13522957.0,9.830802009911165,386.7061040198223,347.38289598017764,363.65,377.05,374.13,361.19,375.88,370.12399999999997,372.238,367.04449999999997,354.6472,322.32649999999995,3.0185855480393116,4.596051349322531,365.3920234679271,365.3920234679271,365.3920234679271,365.3920234679271,365.3920234679271,12.585209161721062,14.031187140269976,1333.3333333333335,-2.724327916055255,42.09790616480778,-80.93602953431395,19.063970465686054,0.02324813642782192,180.15,182.38,185.95,185.79,184.43200000000002,183.77849999999998,182.29840000000002,2885.570068359375,2885.570068359375,2901.610107421875,2913.97998046875,-166332371.0999994,36106295.19000021,349.1,2018-10-05,5,4,278,40,0,0,0,0,0,0,0,2018,10
2018-10-08,345.18,352.945,338.11,349.1,12375496.0,9.762941155214374,386.60488231042876,347.55311768957125,351.35,363.65,381.43,369.61,359.77,363.658,370.187,367.079,354.525,323.1279,1.274208714500503,3.9316828223581255,359.9613489786181,359.9613489786181,359.9613489786181,359.9613489786181,359.9613489786181,12.745908507312413,15.529769187190738,1333.3333333333333,-5.5490922864641075,41.02588924660143,-77.4285837514556,22.57141624854439,0.01621755406205578,179.05,180.15,182.38,186.17,183.948,183.645,182.32699999999997,2884.429931640625,2884.429931640625,2885.570068359375,2924.590087890625,-27844866.0,8539092.239999972,355.71,2018-10-08,8,0,281,41,0,0,0,0,0,0,0,2018,10
2018-10-09,348.48,358.72,347.09,355.71,8754990.0,9.776278809884655,386.6205576197693,347.5154423802307,349.1,351.35,377.14,369.43,345.18,359.372,368.815,367.068,354.94,323.96335000000005,0.42030425842881414,3.2294071095722634,358.5442326524121,358.5442326524121,358.5442326524121,358.5442326524121,358.5442326524121,12.6662007567901,16.25216739604908,1333.3333333333333,-3.7138294128793077,45.42287841152069,-63.852872977763404,36.147127022236596,0.023212226937809236,179.63,179.05,180.15,185.75,183.497,183.47050000000002,182.41740000000001,2880.340087890625,2880.340087890625,2884.429931640625,2923.429931640625,57870483.89999962,-1926097.800000239,325.89,2018-10-09,9,1,282,41,0,0,0,0,0,0,0,2018,10
2018-10-10,353.52,355.15,325.39,325.89,17183120.0,13.38930150295477,391.6436030059095,338.0863969940904,355.71,349.1,377.05,377.88,348.48,349.14,363.616,364.86499999999995,354.7088,324.6431,-2.6323024152276844,2.057065204612274,347.6594884349414,347.6594884349414,347.6594884349414,347.6594884349414,347.6594884349414,13.92718641701938,18.08732073970247,1333.3333333333335,-13.75833597967609,33.34449111573017,-99.18579903240357,0.81420096759643,0.03833127138546314,171.73,179.63,179.05,185.95,182.243,182.92800000000003,182.32299999999998,2785.679931640625,2785.679931640625,2880.340087890625,2925.510009765625,-512400638.39999986,-757088267.2,321.1,2018-10-10,10,2,283,41,0,0,0,0,0,0,0,2018,10
2018-10-11,324.94,334.2,315.81,321.1,16082056.0,16.543552369433577,395.59960473886713,329.42539526113285,325.89,355.71,363.65,380.71,353.52,340.63,357.65500000000003,362.5125,354.3632,325.3098,-5.376056334300699,0.5704408968296792,338.8063256232943,338.8063256232943,338.8063256232943,338.8063256232943,338.8063256232943,14.245958815803709,20.182810843802056,1333.3333333333335,-15.6575871398177,31.878134006120373,-92.54823573494255,7.451764265057455,0.03845750193756055,169.6,171.73,179.63,182.38,180.62,182.1815,182.17260000000002,2728.3701171875,2728.3701171875,2785.679931640625,2901.610107421875,-77033048.23999941,-756660734.7999992,339.56,2018-10-11,11,3,284,41,0,0,0,0,0,0,0,2018,10
2018-10-12,339.57,341.3,328.9,339.56,14870830.0,17.307540758451445,395.87758151690286,326.6474184830971,321.1,325.89,351.35,374.13,324.94,338.27200000000005,354.198,361.2625,354.2644,326.0764,-5.991862893867335,-0.7420198613097237,339.0575504155296,339.0575504155296,339.0575504155296,339.0575504155296,339.0575504155296,14.671247471817727,21.390889855046243,1333.3333333333333,-9.240103707267526,42.39234563535682,-66.54453661718075,33.455463382819254,0.051927689118532884,174.32,169.6,171.73,180.15,179.473,181.698,182.0684,2767.1298828125,2767.1298828125,2728.3701171875,2885.570068359375,274515521.7999997,-371770750.0,333.13,2018-10-12,12,4,285,41,0,0,0,0,0,0,0,2018,10
2018-10-15,337.63,339.2057,326.93,333.13,11214956.0,18.279981652362885,396.96146330472584,323.84153669527427,339.56,321.1,349.1,381.43,339.57,335.078,349.36800000000005,360.40150000000006,354.06519999999995,326.7785,-6.918983555706006,-1.9774126001889805,337.08170027701976,337.08170027701976,337.08170027701976,337.08170027701976,337.08170027701976,14.525444080973603,22.60480820762283,1333.3333333333335,-12.66287392182052,40.072290503225176,-75.60216312461351,24.397836875386496,0.052271359250267234,172.21,174.32,169.6,179.05,178.077,181.2415,181.91099999999997,2750.7900390625,2750.7900390625,2767.1298828125,2884.429931640625,-72112167.08000007,-193121542.32000032,346.4,2018-10-15,15,0,288,42,0,0,0,0,0,0,0,2018,10
2018-10-16,337.24,347.95,330.555,346.4,20156418.0,18.45324102185648,396.24548204371297,322.43251795628703,333.13,339.56,355.71,377.14,337.63,333.216,346.294,359.339,353.9748,327.5507,-6.507935828591428,-2.88351724586947,340.1878001846799,340.1878001846799,340.1878001846799,340.1878001846799,340.1878001846799,14.730412360904058,22.849646098246563,1333.3333333333333,-8.150819324388824,46.571072219368595,-56.909363162928834,43.090636837071166,0.05570725382599922,177.22,172.21,174.32,179.63,177.224,180.9605,181.8326,2809.919921875,2809.919921875,2750.7900390625,2880.340087890625,267475666.85999963,-428323882.5,364.7,2018-10-16,16,1,289,42,0,0,0,0,0,0,0,2018,10
2018-10-17,378.33,380.0,356.5,364.7,32610947.0,18.41098825216217,396.0479765043243,322.4040234956757,346.4,333.13,325.89,377.05,337.24,340.97799999999995,345.059,359.226,354.23220000000003,328.36885,-4.651896317848184,-3.237193060265213,348.3585334564533,348.3585334564533,348.3585334564533,348.3585334564533,348.3585334564533,16.078240049410912,21.703592280206827,1333.3333333333335,-3.2754276621137843,53.98235685997628,-31.131048219535455,68.86895178046456,0.03722252361499796,177.29,177.22,172.21,171.73,176.358,180.69,181.74239999999998,2809.2099609375,2809.2099609375,2809.919921875,2785.679931640625,596780330.1000004,-73700740.2199997,346.71,2018-10-17,17,2,290,42,0,0,0,0,0,0,0,2018,10
2018-10-18,360.673,362.2,346.05,346.71,18461040.0,18.55568923254915,395.4048784650983,321.1821215349017,364.7,346.4,321.1,363.65,378.33,346.1,343.36499999999995,358.2935,354.2142,329.07714999999996,-4.5798209596550805,-3.505718640143187,347.80902230430223,347.80902230430223,347.80902230430223,347.80902230430223,347.80902230430223,16.261937188738703,20.306718073922564,1333.3333333333335,-4.65832531280077,47.0700022389792,-56.47268132508993,43.52731867491008,0.047784598829912685,173.18,177.29,177.22,169.6,175.43800000000002,180.113,181.5656,2768.780029296875,2768.780029296875,2809.2099609375,2728.3701171875,-332114109.60000014,-344298396.00000066,332.67,2018-10-18,18,3,291,42,0,0,0,0,0,0,0,2018,10
2018-10-19,351.0,355.8,332.2,332.67,16717233.0,19.398131997700386,395.66376399540076,318.07123600459926,346.71,364.7,339.56,351.35,360.673,344.722,341.49699999999996,356.8675,353.8804,329.71235,-5.591159970077513,-3.9228069061300523,342.7626815362015,342.7626815362015,342.7626815362015,342.7626815362015,342.7626815362015,16.786084532400228,19.756459650351918,1333.3333333333333,-5.316635833214745,42.496508903778036,-76.25014262592282,23.749857374077184,0.04679092819052067,173.02,173.18,177.29,174.32,174.725,179.5785,181.3878,2767.780029296875,2767.780029296875,2768.780029296875,2767.1298828125,-234709951.3199994,-476775485.15999967,329.54,2018-10-19,19,4,292,42,0,0,0,0,0,0,0,2018,10
2018-10-22,333.1,335.8,320.34,329.54,17097175.0,20.07040722845459,395.0048144569092,314.7231855430908,332.67,346.71,333.13,349.1,351.0,344.004,339.541,354.864,353.55379999999997,330.31010000000003,-6.569489280578523,-4.452143381019747,338.3551210241344,338.3551210241344,338.3551210241344,338.3551210241344,338.3551210241344,16.691364208657358,19.80546298911946,1333.3333333333333,-5.602979089086222,41.52777520034594,-78.91584766584765,21.08415233415236,0.046180875383792445,173.91,173.02,173.18,172.21,174.21099999999998,179.0795,181.25560000000002,2755.8798828125,2755.8798828125,2767.780029296875,2750.7900390625,-53514157.749999925,-685083802.2499999,333.16,2018-10-22,22,0,295,43,0,0,0,0,0,0,0,2018,10
2018-10-23,318.0,336.58,316.77,333.16,14907326.0,20.322043120197463,393.6945862403949,312.4064137596051,329.54,332.67,346.4,355.71,333.1,341.356,337.286,353.0505,353.3908,330.91565,-6.9723457001382485,-4.956183844843448,336.62341401608967,336.62341401608967,336.62341401608967,336.62341401608967,336.62341401608967,16.914123908038977,20.011534598940223,1333.3333333333335,-6.3394338084394475,43.142099886635606,-72.9708677364075,27.029132263592498,0.04129872090236688,173.27,173.91,173.02,177.22,173.575,178.536,181.1146,2740.68994140625,2740.68994140625,2755.8798828125,2809.919921875,53964520.120000064,-540688714.0199997,301.83,2018-10-23,23,1,296,43,0,0,0,0,0,0,0,2018,10
2018-10-24,332.28,333.0,300.73,301.83,19039297.0,22.43655231982464,394.1211046396493,304.3748953603507,333.16,329.54,364.7,325.89,318.0,328.782,334.88,349.248,352.67760000000004,331.37825000000004,-9.707776277284552,-5.906502331331669,325.02560934405983,325.02560934405983,325.02560934405983,325.02560934405983,325.02560934405983,18.02240077175048,20.867058162424126,1333.3333333333333,-7.38285924698518,34.31267600731698,-98.61233758042138,1.3876624195786125,0.040249229429775615,165.34,173.27,173.91,177.29,172.936,177.5895,180.79240000000001,2656.10009765625,2656.10009765625,2740.68994140625,2809.2099609375,-596501175.0100008,-1447938536.8500001,312.87,2018-10-24,24,2,297,43,0,0,0,0,0,0,0,2018,10
2018-10-25,307.12,319.94,305.25,312.87,13346921.0,22.55749015527882,390.97098031055765,300.74101968944234,301.83,333.16,346.71,321.1,332.28,322.014,334.05699999999996,345.856,352.407,331.88,-10.859606202088287,-6.897123105482994,320.97373956270656,320.97373956270656,320.97373956270656,320.97373956270656,320.97373956270656,18.02865785948259,21.661472899944894,1333.3333333333333,-2.5630644658984796,39.04661116327895,-84.68525293301376,15.314747066986238,0.05042908571305925,171.06,165.34,173.27,173.18,173.082,176.851,180.62900000000002,2705.570068359375,2705.570068359375,2656.10009765625,2768.780029296875,147350007.84000027,-905455120.6399996,299.83,2018-10-25,25,3,298,43,0,0,0,0,0,0,0,2018,10
2018-10-26,300.51,313.99,292.3,299.83,19616041.0,23.743049930458554,389.62709986091704,294.6549001390829,312.87,301.83,332.67,339.56,307.12,315.446,330.08399999999995,342.14099999999996,351.9548,332.29294999999996,-12.678508779047434,-8.053400240195883,313.9258263751377,313.9258263751377,313.9258263751377,313.9258263751377,313.9258263751377,18.290182298090972,22.89086113990404,1333.3333333333333,-11.700435858169401,35.76773250217733,-91.41391106043332,8.586088939566675,0.05055622041871323,166.66,171.06,165.34,173.02,172.316,175.89450000000002,180.3658,2658.68994140625,2658.68994140625,2705.570068359375,2767.780029296875,-255793174.6400004,-1457471846.3000002,284.84,2018-10-26,26,4,299,43,0,0,0,0,0,0,0,2018,10
2018-10-29,305.26,307.89,275.4,284.84,21698841.0,25.114698626611567,387.5408972532231,287.08210274677685,299.83,312.87,329.54,333.13,300.51,306.506,325.255,337.31149999999997,351.316,332.611,-15.154873945849715,-9.473694981326648,304.2305509167585,304.2305509167585,304.2305509167585,304.2305509167585,304.2305509167585,19.304454991084476,24.576197035318216,1333.3333333333335,-14.495842463902985,32.39959155032528,-90.97514340344168,9.024856596558314,0.05177195738658054,163.23,166.66,171.06,173.91,171.41799999999998,174.7475,180.0332,2641.25,2641.25,2658.68994140625,2755.8798828125,-325265626.5900002,-2095891052.1900008,285.81,2018-10-29,29,0,302,44,0,0,0,0,0,0,0,2018,10
2018-10-30,275.57,290.525,271.2093,285.81,23685702.0,25.78580831633149,384.316616632663,281.173383367337,284.84,299.83,333.16,346.4,305.26,297.03599999999994,319.196,332.745,350.4776,332.9324,-16.84496205151129,-10.947948395363577,298.090367277839,298.090367277839,298.090367277839,298.090367277839,298.090367277839,19.30525820600701,26.26418474226626,1333.3333333333335,-17.49133949191685,32.84031109376,-86.57909177898476,13.42090822101523,0.05045277156266885,165.92,163.23,166.66,173.27,170.28799999999998,173.756,179.7576,2682.6298828125,2682.6298828125,2641.25,2740.68994140625,22975130.940000646,-2163215163.66,301.78,2018-10-30,30,1,303,44,0,0,0,0,0,0,0,2018,10
2018-10-31,297.77,311.5,295.05,301.78,20360342.0,24.436674180425715,377.8548483608514,280.10815163914856,285.81,284.84,301.83,364.7,275.57,297.026,312.904,328.9815,349.7528,333.3538,-16.70317966077306,-12.098994648445474,299.32024485189265,299.32024485189265,299.32024485189265,299.32024485189265,299.32024485189265,19.761311191292226,26.26650126777347,1333.3333333333333,-17.252536331231152,39.79910253125672,-71.89952817658128,28.100471823418715,0.04664957401549722,169.82,165.92,163.23,165.34,169.541,172.9495,179.5468,2711.739990234375,2711.739990234375,2682.6298828125,2656.10009765625,325154661.7399994,-1532522942.3400009,317.38,2018-10-31,31,2,304,44,1,0,0,0,0,0,0,2018,10
2018-11-01,304.59,318.45,296.67,317.38,15121450.0,23.137477140374312,372.9429542807486,280.3930457192514,301.78,285.81,312.87,346.71,297.77,297.928,309.97099999999995,326.668,349.2116,333.83905,-15.157302520898156,-12.710656222936013,305.34016323459514,305.34016323459514,305.34016323459514,305.34016323459514,305.34016323459514,19.905503249057066,25.816585808604227,1333.3333333333335,-8.459519483141527,45.716089785307254,-57.56006717485961,42.43993282514039,0.049920068769621524,172.06,169.82,165.92,171.06,169.42900000000003,172.4335,179.3668,2740.3701171875,2740.3701171875,2711.739990234375,2705.570068359375,235894620.00000036,-699669491.4999998,309.1,2018-11-01,1,3,305,44,0,1,0,0,0,0,0,2018,11
2018-11-02,318.0,321.88,308.33,309.1,13404646.0,22.68977800801339,369.9350560160268,279.1759439839733,317.38,301.78,299.83,332.67,304.59,299.782,307.61400000000003,324.55550000000005,348.6102,334.28225000000003,-14.433925245829244,-13.055310027514661,306.5934421563968,306.5934421563968,306.5934421563968,306.5934421563968,306.5934421563968,19.451538731267277,25.176500054862604,1333.3333333333335,-7.085099347701925,43.28433998195666,-65.17101186038877,34.828988139611226,0.04675089455679121,169.38,172.06,169.82,166.66,169.065,171.895,179.1384,2723.06005859375,2723.06005859375,2740.3701171875,2658.68994140625,-110990468.87999964,-566346293.5,315.44,2018-11-02,2,4,306,44,0,0,0,0,0,0,0,2018,11
2018-11-05,311.1,317.53,303.74,315.44,10283044.0,22.01160528234059,366.89571056468117,278.84928943531884,309.1,317.38,284.84,329.54,318.0,305.902,306.204,322.8725,347.74260000000004,334.72155,-13.196932506150404,-13.08363452324181,309.5422947709312,309.5422947709312,309.5422947709312,309.5422947709312,309.5422947709312,19.04714310760533,24.796170138893732,1333.3333333333335,-4.2786915093767135,45.66749948175086,-59.34330783789422,40.65669216210577,0.03422552304757032,168.96,169.38,172.06,163.23,168.57,171.3905,178.86800000000002,2738.31005859375,2738.31005859375,2723.06005859375,2641.25,65194498.95999974,-346127261.04000026,310.84,2018-11-05,5,0,309,45,0,0,0,0,0,0,0,2018,11
2018-11-06,314.76,320.22,305.3,310.84,9710424.0,20.738368179226377,362.10573635845276,279.1522636415473,315.44,309.1,285.81,333.16,311.1,310.908,303.972,320.629,346.6678,335.0243,-12.444337823995738,-12.955775183392596,309.9748631806208,309.9748631806208,309.9748631806208,309.9748631806208,309.9748631806208,18.752347171347804,24.25261279920807,1333.3333333333335,-6.699483731540415,44.215786595449835,-56.44532902813146,43.55467097186854,0.03735056133802225,170.24,168.96,169.38,165.92,168.267,170.921,178.586,2755.449951171875,2755.449951171875,2738.31005859375,2682.6298828125,-44667950.40000022,-435706724.88000005,327.5,2018-11-06,6,1,310,45,0,0,0,0,0,0,0,2018,11
2018-11-07,312.9,328.56,311.0,327.5,13328328.0,20.76297475772151,362.23544951544307,279.18355048455703,310.84,315.44,301.78,301.83,314.76,316.052,306.539,320.70950000000005,345.848,335.3553,-10.383879451094003,-12.441396036932879,315.8165754537472,315.8165754537472,315.8165754537472,315.8165754537472,315.8165754537472,18.678608087680107,23.169284748655908,1333.3333333333333,8.50478746314151,50.36933274769834,-33.455214343893594,66.5447856561064,0.03677420610855744,175.58,170.24,168.96,169.82,169.291,171.1135,178.40540000000001,2813.889892578125,2813.889892578125,2755.449951171875,2711.739990234375,222049944.48000035,21458608.08000018,317.92,2018-11-07,7,2,311,45,0,0,0,0,0,0,0,2018,11
2018-11-08,328.0,332.0499,316.6103,317.92,11023853.0,20.772001012250573,362.09450202450114,279.00649797549886,327.5,310.84,317.38,312.87,312.9,316.15999999999997,307.044,320.5505,344.8456,335.5964,-9.4154419287226,-11.836205215290823,316.5177169691648,316.5177169691648,316.5177169691648,316.5177169691648,316.5177169691648,18.447250367131524,21.927953036856685,1333.3333333333333,1.6140889187202387,47.148576005786886,-28.54489855546899,71.45510144453101,0.03549211153701902,174.46,175.58,170.24,172.06,169.631,171.3565,178.1598,2806.830078125,2806.830078125,2813.889892578125,2740.3701171875,-105608511.73999983,-35055852.54000007,303.47,2018-11-08,8,3,312,45,0,0,0,0,0,0,0,2018,11
2018-11-09,311.07,312.98,298.01,303.47,13480792.0,20.60059079378413,359.94718158756825,277.5448184124317,317.92,327.5,309.1,299.83,328.0,315.034,307.408,318.746,343.4954,335.74075000000005,-9.702102651323685,-11.409384702497395,312.1684779794432,312.1684779794432,312.1684779794432,312.1684779794432,312.1684779794432,18.55173248376499,21.769664749972577,1333.3333333333335,1.214021278724625,42.712178327793374,-50.64960295667624,49.35039704332376,0.039941911383044086,171.52,174.46,175.58,169.38,170.117,171.21650000000002,177.862,2781.010009765625,2781.010009765625,2806.830078125,2723.06005859375,-194797444.39999986,-486521783.2799997,294.07,2018-11-09,9,4,313,45,0,0,0,0,0,0,0,2018,11
2018-11-12,300.0,302.49,290.63,294.07,10924827.0,21.012557423455174,358.81811484691036,274.76788515308965,303.47,317.92,315.44,284.84,311.07,310.76000000000005,308.331,316.793,342.0232,335.78815,-10.56598666303313,-11.240705094604543,306.1356519862955,306.1356519862955,306.1356519862955,306.1356519862955,306.1356519862955,18.143751592067492,21.96327803080405,1333.3333333333335,3.2404156719561925,40.07077728207166,-63.00300854335684,36.99699145664316,0.0389788765275464,166.33,171.52,174.46,168.96,170.42700000000002,170.9225,177.4556,2726.219970703125,2726.219970703125,2781.010009765625,2738.31005859375,-102693373.80000037,-426723742.62,294.4,2018-11-12,12,0,316,46,0,0,0,0,0,0,0,2018,11
